tjpt,NPV,jpt,jptnoarea,rho,sigma,area,sumtrkPV,sumtrkPU,pt5,ptnoarea5,sigmaoverarea5,pt10,ptnoarea10,sigmaoverarea10,pt15,ptnoarea15,sigmaoverarea15,pt20,ptnoarea20,sigmaoverarea20,pt25,ptnoarea25,sigmaoverarea25,pt30,ptnoarea30,sigmaoverarea30,pt35,ptnoarea35,sigmaoverarea35,pt40,ptnoarea40,sigmaoverarea40,pt45,ptnoarea45,sigmaoverarea45,pt50,ptnoarea50,sigmaoverarea50
96.56725311,25,94.70264435,113.142334,36.62867737,6.935110569,0.478718877,72.31707764,12.34908676,31.61467743,31.90235901,0.614608169,66.88113403,68.03186035,1.229216337,78.63111877,81.22024536,1.843824506,85.93288422,90.53578186,2.458432674,87.81523132,95.00725555,3.073040962,91.27584839,101.6323624,3.687649012,92.0343399,106.1307068,4.302257061,95.13208008,113.543663,4.916865349,90.51647949,113.818634,5.53147316,85.05053711,113.818634,6.146081924
108.2963257,25,112.5459213,140.2349854,43.51435089,8.093677521,0.558505356,56.74156952,18.9100647,-0.341760933,0,0.717283547,8.57308197,9.940125465,1.434567094,54.95982742,58.03567505,2.151850462,68.74529266,74.21347046,2.869134188,85.40287018,93.94689178,3.586417437,105.6750107,117.9784012,4.303700924,111.907814,128.6540985,5.020984173,115.0559082,136.9286041,5.738268375,113.0137329,140.6963654,6.455551147,109.3876114,143.5637054,7.172834873
183.8581848,25,181.7659454,201.6641083,34.79860687,5.307091236,0.498665512,74.08325958,9.682162285,147.3479004,147.6212006,0.470328718,170.2861938,171.379425,0.940657437,184.5174103,186.9771729,1.410986185,182.8661194,187.2390442,1.881314874,183.8417358,190.6744232,2.351643562,183.9265442,193.765625,2.82197237,182.3730316,195.7651062,3.29230094,184.8403778,202.3320618,3.762629747,180.1941528,202.3320618,4.232958317,175.001297,202.3320618,4.703287125
157.29216,25,165.0019836,184.1961365,36.64196396,8.068358421,0.498665512,119.743309,15.34378147,56.17902756,56.46681213,0.71503967,131.2229462,132.3740845,1.430079341,138.8501892,141.4402618,2.145118952,147.3912048,151.9957733,2.860158682,150.5579071,157.752533,3.575198174,152.1430969,162.5033722,4.290237904,162.2891693,176.3906555,5.005277634,167.1403198,185.5585785,5.720317364,162.2479706,185.5585785,6.435356617,156.7800446,185.5585785,7.150396347
35.60415649,25,36.50776291,55.17974472,33.6921196,6.272860527,0.498665512,15.76566505,13.26540565,1.174978018,1.439595342,0.555917799,9.466714859,10.52518368,1.111835599,17.47773361,19.85928917,1.667753458,20.16270828,24.39658546,2.223671198,38.82808685,45.44351959,2.779588938,41.5769577,51.10317993,3.335506916,40.33839798,53.30464554,3.891424418,38.68917847,55.62468719,4.447342396,34.19068909,55.62468719,5.003260136,29.16295815,55.62468719,5.559177876
157.6763153,25,153.1615753,176.4177856,41.98269272,8.468888283,0.488692194,93.34354401,11.70984173,141.9305115,142.2602386,0.750535727,145.5395508,146.8584747,1.501071453,158.0870819,161.054657,2.25160718,158.1605682,163.436264,3.002142906,157.3534393,165.5967255,3.752678394,159.5173035,171.3876343,4.503214359,159.0361938,175.1930237,5.253749847,155.7104645,176.8132629,6.004285812,150.1050262,176.8132629,6.754820824,143.8401337,176.8132629,7.505356789
110.4997559,25,103.670578,122.8897781,36.14006805,5.602642059,0.508638799,41.59050751,7.163980007,31.87417984,32.15802383,0.496521235,64.75566101,65.89103699,0.993042469,89.09913635,91.65372467,1.489563704,95.6920166,100.2335129,1.986084938,100.5968018,107.6928864,2.482606173,105.9467163,116.1650772,2.979127407,108.5818253,122.4901505,3.475648403,105.5078201,123.6737976,3.972169876,100.6824799,123.6737976,4.468690872,95.2894516,123.6737976,4.965212345
163.9467621,25,155.194519,174.8549957,37.14664078,6.347011566,0.478718877,76.92268372,5.402088642,97.41927338,97.71102142,0.562489271,146.4012299,147.568222,1.124978542,155.6687927,158.2945404,1.687467813,157.5277405,162.1957245,2.249957085,157.6592255,164.9529572,2.812446356,159.8067322,170.3096924,3.374935627,156.9530334,171.2487335,3.93742466,156.6411438,175.3130798,4.499914169,151.6814117,175.3130798,5.062403202,146.1381836,175.3130798,5.624892712
112.8745728,25,109.111618,125.0536575,30.34637451,6.344460964,0.458772272,88.93979645,7.288526535,81.77285004,82.01119232,0.56226325,83.45619965,84.40956116,1.124526501,102.4151611,104.5602188,1.686789632,107.0028763,110.8163147,2.249053001,109.5486832,115.5071793,2.811316013,107.7005234,116.2807617,3.373579264,111.469986,123.1486359,3.935842514,110.0467606,125.3005142,4.498106003,106.1600571,125.4655838,5.060368538,101.6315994,125.4655838,5.622632027
134.6256409,25,128.6251984,152.6318512,49.16763306,7.74416256,0.478718877,133.1193085,9.925824165,108.6581039,109.0442657,0.686308563,112.4434814,113.9881287,1.372617126,128.4702759,131.9457245,2.058925629,127.7940063,133.9725952,2.745234251,130.2480011,139.9020386,3.431542635,129.4773102,143.3791351,4.117851257,130.6259003,149.547821,4.804159641,128.4253998,153.1397552,5.490468502,121.8606567,153.1397552,6.176776409,114.5235901,153.1397552,6.86308527
116.0496902,25,107.5311203,131.151535,42.91514969,6.079232693,0.498665512,86.22787476,11.40757275,24.76210403,25.09915924,0.53875798,71.280159,72.62837982,1.07751596,85.20771027,88.24120331,1.616273999,101.0217438,106.4146194,2.155031919,107.3935699,115.8199387,2.693789959,109.8737793,122.0077515,3.232547998,108.825325,125.341011,3.771305799,110.5367966,132.1083069,4.310063839,104.8068695,132.1083069,4.84882164,98.4028244,132.1083069,5.387579918
98.04473114,25,102.2251434,124.6184692,38.24521255,6.727236748,0.518612146,83.44612885,11.82416725,76.33892059,76.63929749,0.596185863,91.35454559,92.55605316,1.192371726,91.08235931,93.78575134,1.788557529,96.94802094,101.7540588,2.384743452,99.22570801,106.7351379,2.980929136,103.8769379,114.6905212,3.577115059,104.0869293,118.8054123,4.173300743,105.8902817,125.1144257,4.769486904,100.7838745,125.1144257,5.365672112,95.07670593,125.1144257,5.961858273
288.1246643,25,287.0579834,302.599762,29.58230972,3.644819021,0.468745559,263.8573608,6.626881123,265.6551819,265.8875122,0.323013693,274.1192932,275.048645,0.646027386,280.3527832,282.4438477,0.969041049,283.8117981,287.5292358,1.292054772,283.2996521,289.1081238,1.615068436,285.5611877,293.9253845,1.938082099,285.7445679,297.1291809,2.261095762,288.2630615,303.1327515,2.584109545,284.3132935,303.1327515,2.907123089,279.8988647,303.1327515,3.230136871
127.4270935,25,123.4939346,136.536972,22.22502136,4.655599594,0.518612146,46.05201721,6.044966698,82.75657654,82.93112946,0.412591785,104.4276886,105.1259079,0.82518357,121.5952606,123.1662521,1.237775326,122.4496689,125.2425461,1.650367141,123.9098206,128.2736969,2.062958956,127.4867172,133.7706909,2.475550652,126.1012726,134.6544647,2.888142347,125.6697464,136.8412628,3.300734282,122.7023163,136.8412628,3.713325739,119.3857727,136.8412628,4.125917912
174.2382202,25,184.4582062,198.3187714,25.50356293,4.503717422,0.478718877,35.13874054,17.08871651,119.2330093,119.4333115,0.399131566,151.0765076,151.8777313,0.798263133,165.618454,167.4211884,1.197394729,169.9006805,173.1055603,1.596526265,177.6068115,182.6144257,1.995657802,181.2054596,188.4164276,2.394789457,183.9232178,193.7381439,2.793920994,185.9862671,198.8057556,3.19305253,182.5810852,198.8057556,3.592184067,178.7752991,198.8057556,3.991315603
137.9601135,25,130.5511322,146.9868317,29.42303848,5.854275703,0.488692194,105.6476059,6.970301628,-0.231088012,0,0.518821716,0.546646953,1.470999002,1.037643433,117.0938721,119.1736679,1.55646503,119.2955933,122.9930038,2.075286865,117.4574738,123.2346725,2.594108343,128.2144928,136.5336609,3.112930059,132.2132874,143.5366058,3.631751537,133.7194214,148.5090485,4.15057373,129.7909241,148.5090485,4.66939497,125.4002457,148.5090485,5.188216686
217.2012482,25,212.453064,223.6075439,19.53845596,4.49195385,0.518612146,121.437973,4.490302086,124.4103928,124.5638504,0.398089051,167.0975342,167.7113495,0.796178102,178.9726715,180.3537598,1.194267154,194.2056885,196.660965,1.592356205,206.1582947,209.9946594,1.990445256,207.5610809,213.0854492,2.388534307,208.8621521,216.381424,2.78662324,214.6992035,224.5203094,3.18471241,212.0904846,224.5203094,3.582801342,209.1748352,224.5203094,3.980890512
303.4248657,25,300.8935852,321.6430054,36.28007889,8.027821541,0.528585434,295.6343994,13.2594595,276.229248,276.5141907,0.711447179,298.1121826,299.2519531,1.422894359,299.6278381,302.1923218,2.134341478,303.3329468,307.8920288,2.845788717,301.9611816,309.0847473,3.557235718,300.1758423,310.4338074,4.268682957,305.1036987,319.065918,4.980130196,303.8336792,322.0700378,5.691577435,298.9896545,322.0700378,6.403024197,293.5757446,322.0700378,7.114471436
144.3970337,25,140.63591,156.903595,29.97020149,5.464074135,0.498665512,94.55594635,6.637225151,96.7831192,97.01850128,0.484240979,130.6480103,131.5895538,0.968481958,140.5616913,142.6801605,1.452722907,141.7898865,145.5560608,1.936963916,141.6935425,147.5781708,2.421204805,144.8792572,153.3531342,2.905445814,143.7203674,155.2542572,3.389686584,142.1885223,157.2531891,3.873927832,138.1869659,157.2531891,4.358168602,133.7146454,157.2531891,4.842409611
160.1699982,25,154.7978668,180.3135529,42.35962677,8.217680931,0.538558722,109.9067917,14.02318096,115.2364426,115.5691376,0.728273034,139.1146393,140.4454041,1.456546068,152.3711243,155.3653564,2.184818983,154.1806946,159.5037689,2.913092136,154.7202454,163.0375366,3.641365051,158.3076477,170.2845459,4.369637966,158.9773254,175.2792206,5.097910881,159.8001709,181.0924377,5.826184273,154.1444092,181.0924377,6.554456711,147.8232574,181.0924377,7.282730103
139.6890564,25,128.0714722,147.5078583,33.0760994,6.396185398,0.528585434,126.5428925,4.027904511,80.39001465,80.64979553,0.566847205,113.7928848,114.8320007,1.13369441,131.453476,133.7914886,1.700541496,133.2106323,137.3670959,2.267388821,132.7490845,139.2435608,2.834235907,132.0031891,141.3552399,3.401082993,132.0933685,144.8225403,3.967930079,131.2541809,147.8800354,4.534777641,126.8379288,147.8800354,5.101624489,121.9021301,147.8800354,5.668471813
85.20217896,25,106.9280014,129.845047,40.78234482,6.06766367,0.518612146,68.65718079,22.65449715,0.107279837,0.427583635,0.53773272,12.99985409,14.2810688,1.075465441,61.25440979,64.137146,1.613198161,81.92450714,87.04936981,2.150930882,93.36789703,101.3754883,2.688663483,96.81331635,108.3442535,3.226396322,104.4711609,120.1660461,3.764128685,110.7124405,131.2118835,4.301861763,105.2672806,131.2118835,4.839593887,99.1815033,131.2118835,5.377326965
35.52478409,25,33.12724304,57.79117966,46.298172,7.458996296,0.488692194,24.11991501,10.04975319,-0.12785989,0.235765114,0.661036372,31.63955879,33.09405899,1.322072744,34.44072342,37.71334839,1.983108997,33.16592407,38.98392487,2.644145489,31.34269714,40.43332291,3.305181742,34.47579956,47.56629944,3.966217995,35.07233047,52.88995361,4.627254486,34.81754684,58.0895462,5.288290977,28.76888466,58.22250748,5.949326992,21.86000824,58.22250748,6.610363483
107.2339249,25,101.7895355,118.9026184,31.33944511,5.51210165,0.498665512,74.39500427,7.070714951,20.65538979,20.90152931,0.488497317,54.2580452,55.2426033,0.976994634,82.56085968,84.77611542,1.465491891,84.63851166,88.57674408,1.953989267,87.51229095,93.66577911,2.442486525,92.6089325,101.4699554,2.930983782,102.0004196,114.0612488,3.419481039,104.1170197,119.8699417,3.907978535,99.93264771,119.8699417,4.396475315,95.2559967,119.8699417,4.884973049
124.9108429,25,114.8775864,138.9046021,43.42302704,7.26352644,0.498665512,99.83457947,9.808474541,59.25869751,59.59974289,0.643713295,94.73547363,96.09964752,1.287426591,117.6592636,120.728653,1.931139827,118.164917,123.6216125,2.574853182,120.7153625,129.2414551,3.218566418,119.5712891,131.8488617,3.862279654,118.0792084,134.7903442,4.505992889,117.4942169,139.3210144,5.149706364,111.6964798,139.3210144,5.793419361,105.2166519,139.3210144,6.437132835
118.5435867,25,116.7728729,134.4238281,33.70465088,6.718467236,0.508638799,89.01490021,13.30242443,20.13762283,20.40233803,0.595408678,89.98129272,91.0401535,1.190817356,92.69023132,95.07266998,1.786226034,106.3056946,110.5411453,2.381634712,114.7478485,121.3657379,2.97704339,119.431427,128.9611969,3.572452068,118.4954834,131.4665527,4.167860508,118.139679,135.0814819,4.763269424,113.6395111,135.0814819,5.358677864,108.6099091,135.0814819,5.954086781
75.85883331,25,76.89241791,94.95379639,30.58191299,4.845876694,0.518612146,40.21804047,11.47536182,10.23606491,10.47625446,0.429454654,40.35499191,41.31575012,0.858909309,49.81745148,51.97916031,1.288363934,58.4175415,62.26057816,1.717818618,63.96248627,69.96723175,2.147273302,71.50054169,80.14737701,2.576727867,80.32797241,92.09727478,3.006182432,80.37895203,95.75109863,3.435637236,76.29573059,95.75109863,3.865091562,71.7321167,95.75109863,4.294546604
119.0926895,25,121.6183548,139.0737152,34.78684998,7.043736458,0.458772272,75.48356628,11.99826336,24.86631393,25.13952827,0.624234915,94.56026459,95.65312195,1.24846983,113.6000595,116.0589981,1.872704744,115.7346649,120.1061096,2.496939659,116.383873,123.2142563,3.121174335,123.3347778,133.1705322,3.745409489,121.8803177,135.267868,4.369644165,122.2151184,139.7008972,4.993879318,117.5704575,139.7008972,5.618113995,112.3793716,139.7008972,6.242348671
113.7050781,25,111.6313858,133.5867462,41.10563278,8.020898819,0.508638799,88.47808075,12.81836891,85.32076263,85.64360809,0.710833669,102.149292,103.4406662,1.421667337,103.6842499,106.5898361,2.132500887,106.7537079,111.9191971,2.843334675,109.7552567,117.8263321,3.554168224,113.8153152,125.4376602,4.265001774,111.4542999,127.2735977,4.975835323,113.4846191,134.1465607,5.68666935,107.9962921,134.1465607,6.397502422,101.8622742,134.1465607,7.108336449
65.54906464,25,77.11508179,96.07285309,38.30405045,7.946846962,0.478718877,52.47327042,24.81307983,26.96394157,27.26478004,0.704271019,61.4884491,62.69180679,1.408542037,61.1324234,63.83997726,2.112812996,63.3468399,68.16027069,2.817084074,64.4934845,72.01446533,3.521354914,76.30740356,87.13761902,4.225625992,78.53309631,93.27422333,4.929896832,77.3602066,96.61392212,5.634168148,72.24594116,96.61392212,6.338438511,66.52999115,96.61392212,7.042709827
66.77528381,25,68.16357422,87.91854858,32.45349503,5.681562424,0.538558722,43.50954819,13.27842808,17.68616295,17.94105148,0.503515363,42.04277802,43.06233597,1.007030725,54.46223831,56.75624084,1.510546088,59.5451622,63.6233902,2.014061451,62.70207977,69.0743103,2.517576694,65.17614746,74.35215759,3.021092176,70.24932861,82.73889923,3.52460742,72.40940094,88.7223053,4.028122902,68.07628632,88.7223053,4.531638145,63.23339081,88.7223053,5.035153389
167.7277222,25,171.000824,195.5796814,41.49714279,8.824662209,0.518612146,77.32964325,18.73929405,43.93081284,44.25672913,0.782065332,79.70594025,81.00961304,1.564130664,98.2339325,101.1671906,2.346195936,108.2108688,113.4255524,3.128261328,153.9465485,162.0944977,3.910326719,159.9166412,171.6496887,4.692391872,175.4119263,191.381897,5.474457264,177.1630859,198.0218201,6.256522655,171.6224823,198.0218201,7.03858757,165.4300385,198.0218201,7.820653439
113.7344666,25,116.6643524,130.3818359,27.18956947,4.499927044,0.458772272,73.11627197,12.63817787,11.57904148,11.79258823,0.398795664,75.00139618,75.85558319,0.797591329,86.48122406,88.40314484,1.196386933,97.51668549,100.9334259,1.595182657,112.4333572,117.7720184,1.993978262,115.9473953,123.6350632,2.392773867,116.3111649,126.7749405,2.791569471,117.5463943,131.2133636,3.190365314,113.9161072,131.2133636,3.589160681,109.8587265,131.2133636,3.987956524
89.12068939,25,87.9074173,103.5047989,27.34376526,5.931616306,0.498665512,45.94718552,8.295597076,61.43675232,61.65150833,0.525675833,68.66252136,69.52155304,1.051351666,74.73927307,76.67208862,1.57702744,80.90392303,84.34004211,2.102703333,80.63336182,86.00229645,2.628379107,85.6701889,93.40145874,3.15405488,89.36418915,99.88730621,3.679730654,90.58080292,104.3252792,4.205406666,86.92993164,104.3252792,4.731081963,82.84953308,104.3252792,5.256758213
82.09999847,25,77.64209747,101.7097931,43.16454315,9.068782806,0.528585434,67.7901001,14.81244373,72.62562561,72.96463776,0.80369997,72.41997528,73.77603149,1.60739994,73.64057922,76.6917038,2.411099911,78.52332306,83.94754028,3.214799881,81.40885162,89.88419342,4.018499851,82.10598755,94.31047821,4.822199821,83.65783691,100.2695007,5.625899315,80.45285034,102.1497192,6.429599762,74.6896286,102.1497192,7.233299255,68.24836731,102.1497192,8.036999702
100.3026123,25,102.9340286,123.8389206,41.07204819,5.987903118,0.478718877,57.35943604,15.78909683,89.39606476,89.71864319,0.530664086,92.51750946,93.80782318,1.061328173,98.40991974,101.3131332,1.591992378,96.97492218,102.1361847,2.122656345,101.0969009,109.161377,2.653320551,100.1532822,111.7661285,3.183984756,102.2173767,118.0237503,3.714648485,103.8214798,124.4665451,4.245312691,98.33763886,124.4665451,4.775976658,92.20863342,124.4665451,5.306641102
155.1444855,25,155.2332306,173.6074219,35.91509247,6.468641758,0.488692194,53.32224655,14.31957722,120.0868835,120.3689575,0.573268473,129.4607391,130.5890503,1.146536946,146.0776978,148.6163788,1.71980536,145.691803,150.2050323,2.293073893,152.096817,159.1487274,2.866342306,157.2050629,167.3598175,3.43961072,156.4611206,170.2828674,4.012878895,156.3250275,174.3779297,4.586147785,151.5297394,174.3779297,5.159415722,146.1702881,174.3779297,5.732684612
123.3226776,25,114.6428986,131.8515167,29.92107773,6.774571419,0.518612146,89.08757019,2.200762749,1.963608265,2.198607922,0.600380778,10.93024158,11.87024021,1.200761557,73.53542328,75.65042114,1.801142335,99.1246109,102.8846054,2.401523113,99.22193146,105.0969238,3.001903772,114.883728,123.3437119,3.60228467,117.7891922,129.3041687,4.202665329,117.691803,132.731781,4.803046227,113.6968155,132.731781,5.403426647,109.2318192,132.731781,6.003807545
190.690094,25,196.0269623,215.1865387,36.76252365,7.99547863,0.488692194,136.5393524,18.41421509,122.3070526,122.595787,0.708580852,173.1213531,174.2762756,1.417161703,175.5246887,178.1232758,2.125742674,176.5455322,181.1652527,2.834323406,186.8912506,194.1095581,3.542904139,193.1806183,203.5749817,4.251485348,195.6282959,209.7761688,4.960065842,197.6544495,216.133316,5.668646812,192.7460175,216.133316,6.377227306,187.2601013,216.133316,7.085808277
134.2463837,25,137.4574585,165.4248047,48.13478851,7.967252254,0.508638799,87.63660431,23.22890854,36.34439468,36.72244263,0.706079364,84.12619781,85.63839722,1.412158728,99.27726746,102.679718,2.118237972,110.5930252,116.6418228,2.824317455,126.4990768,135.9503174,3.5303967,137.3400879,150.9498749,4.236475945,138.4047699,156.9291992,4.942555428,142.5533447,166.7485352,5.648634911,136.1265106,166.7485352,6.354713917,128.9435577,166.7485352,7.0607934
108.7969131,25,119.2974167,143.6745605,42.58953476,7.250671387,0.498665512,60.75540161,22.58775902,52.82692337,53.16141891,0.642574072,88.57156372,89.90955353,1.285148144,88.00704193,91.01751709,1.927722096,86.45749664,91.80945587,2.570296288,91.64871216,100.0111465,3.212870121,99.95665741,111.9985657,3.855444193,120.2384872,136.6288605,4.498018265,123.1520844,144.5599213,5.140592575,117.4656296,144.5599213,5.783165932,111.1101761,144.5599213,6.425740242
94.16602325,25,95.98734283,112.4753571,31.25306129,6.131340027,0.528585434,59.63312912,9.798583984,51.60860825,51.85406876,0.543375909,55.67265701,56.65449905,1.086751819,61.43955231,63.64870071,1.630127668,76.6015625,80.52893829,2.173503637,86.26326752,92.39979553,2.716879368,89.36510468,98.2016983,3.260255337,92.74185944,104.7694473,3.803631067,98.05454254,113.7640457,4.347007275,93.88170624,113.7640457,4.890382767,89.21794891,113.7640457,5.433758736
124.2269669,25,106.619873,131.7107849,45.93569946,8.459588051,0.478718877,74.25895691,5.829088211,75.03388977,75.39466858,0.749711514,95.71430206,97.1574173,1.499423027,107.4072189,110.6542206,2.249134541,110.1425858,115.9150391,2.998846054,112.0019989,121.0214539,3.748557329,113.420723,126.4087372,4.498269081,112.388916,130.0670471,5.247980118,109.1363068,132.2261047,5.997692108,103.0447464,132.2677765,6.747403145,96.18996429,132.2677765,7.497114658
110.091011,25,102.845047,119.4065781,30.99487686,7.3622756,0.508638799,49.43968582,5.970963955,8.274928093,8.518361092,0.652464688,24.97021866,25.94395065,1.304929376,68.28067017,70.47157288,1.957394123,78.47325897,82.36818695,2.609858751,88.58934784,94.67517853,3.26232338,101.8386307,110.6022263,3.914788246,105.6054535,117.5336761,4.567252636,104.8843308,120.4640579,5.219717503,100.7459717,120.4640579,5.872181892,96.12073517,120.4640579,6.524646759
141.9022827,25,136.7976227,155.6686859,34.4705658,6.513172627,0.508638799,72.5502243,6.53020525,16.63938904,16.91012001,0.577214897,100.0710526,101.1539764,1.154429793,131.8175964,134.2541809,1.73164475,135.2989349,139.6306305,2.308859587,138.6199646,145.3882446,2.886074543,139.039093,148.7854156,3.463289499,138.1900635,151.4558868,4.040503979,138.9968262,156.3236237,4.617719173,134.3943939,156.3236237,5.194933891,129.2505035,156.3236237,5.772149086
0,25,22.77222061,38.06763458,36.25967407,7.106087685,0.408905715,0.459971666,28.82493973,0.923588574,1.208371401,0.629760623,0.772696495,1.911827803,1.259521246,3.663466454,6.226511955,1.889281869,13.51283932,18.06936455,2.519042492,19.78563881,26.90520859,3.148803234,20.77669716,31.02887917,3.778563738,20.98015213,34.93450928,4.408324242,20.41100311,38.63710403,5.038084984,15.60491848,38.67232513,5.667845249,10.19404411,38.67232513,6.297606468
152.4654999,25,155.6697235,178.6274567,30.10607147,5.109303474,0.678185105,120.1426544,19.19275665,2.190327406,2.426779985,0.452800244,9.094220161,10.04003048,0.905600488,52.43557358,54.56364822,1.358400702,82.56938934,86.35263062,1.811200976,137.2585449,143.1698608,2.264001131,146.4359589,154.9482574,2.716801405,155.8306427,167.4168091,3.16960144,160.4268799,175.559845,3.622401953,159.9708862,179.1235352,4.075201988,156.9937897,180.6390381,4.528002262
178.6695251,25,182.4545746,204.8745117,43.05085373,8.220935822,0.488692194,113.3416748,15.52954388,50.88628769,51.2244072,0.728561521,123.6679153,125.020401,1.457123041,152.9928131,156.0359039,2.185684443,167.6416779,173.0516052,2.914246082,176.4692841,184.9223022,3.642807245,184.963562,197.13591,4.371368885,183.90625,200.4741669,5.099930286,184.3759003,206.015625,5.828492165,178.6278534,206.015625,6.557053089,172.2035675,206.015625,7.285614491
132.8556366,25,127.515892,143.225174,28.15440178,6.548464775,0.488692194,129.4588776,7.21523571,121.8822632,122.1033859,0.580342591,121.2188873,122.1033859,1.160685182,125.1199112,127.1100311,1.741027832,128.4944305,132.0324097,2.321370363,128.058548,133.5866547,2.901712894,128.7002106,136.660675,3.482055664,128.0520172,138.8871002,4.062397957,129.4050751,143.5570221,4.642740726,125.6459656,143.5570221,5.223083019,121.444603,143.5570221,5.803425789
129.9077606,25,136.3760986,155.4960785,30.76622772,5.282548428,0.548532069,108.7125092,13.96337605,96.81066132,97.0522995,0.468153685,104.5566483,105.523201,0.936307371,112.407959,114.582695,1.404461026,125.8002777,129.6664734,1.872614741,129.9163818,135.9573212,2.340768337,130.8981171,139.5970612,2.808922052,138.9748535,150.8150787,3.277075529,140.7234192,156.1882172,3.745229483,136.6155853,156.1882172,4.213382721,132.0244751,156.1882172,4.681536675
156.0257416,25,155.1771088,177.6571045,41.37721634,8.874590874,0.508638799,47.07433701,12.13148403,133.1928864,133.517868,0.786490142,146.4882202,147.7881165,1.572980285,150.34552,153.2703094,2.359470367,151.7188416,156.918457,3.145960569,153.8257446,161.9501495,3.932450771,153.5807648,165.279892,4.718940735,155.462677,171.3864899,5.505430698,157.4148407,178.2133026,6.291921139,151.8902588,178.2133026,7.078411102,145.7157135,178.2133026,7.864901543
169.5643768,25,158.9431305,184.8395996,51.84830475,9.718036652,0.478718877,87.95639038,11.97103691,48.05246353,48.45967865,0.861238599,120.9862061,122.6150665,1.722477198,130.7993011,134.4642487,2.583715677,154.1034393,160.6188965,3.444954395,163.6636963,173.8440857,4.306192875,164.1941223,178.8538818,5.167431355,162.6975861,182.6511536,6.028669834,159.3589325,185.4207306,6.889908791,152.436264,185.4207306,7.751146793,144.699173,185.4207306,8.61238575
81.48495483,25,79.19670868,105.3516312,44.28297424,7.465377808,0.538558722,59.21144104,19.87683296,21.15384293,21.50164032,0.661601901,32.7423172,34.13350677,1.323203802,52.24752426,55.37770462,1.984805703,56.20908737,61.77384949,2.646407604,58.18307114,66.87801361,3.308009386,72.30136108,84.82207489,3.969611406,76.50811768,93.55020142,4.631213188,83.93123627,106.1902847,5.292815208,78.76327515,106.9348831,5.954416752,72.15511322,106.9348831,6.616018772
114.6929932,25,108.0141983,128.3349152,34.36042786,6.275211811,0.518612146,81.24593353,9.457015991,8.829217911,9.0990839,0.556126177,27.79130363,28.87076759,1.112252355,77.52033997,79.94913483,1.668378592,87.08557892,91.40343475,2.224504709,94.97221375,101.7188644,2.780630827,99.07767487,108.7928543,3.336757183,103.4631958,116.6866379,3.892883062,111.8672791,129.1387177,4.449009418,107.9683685,129.8275299,5.005135536,102.8409119,129.8275299,5.561261654
121.3024139,25,119.8393707,140.6668243,36.40192413,6.361846447,0.508638799,83.78179169,12.23560238,58.09231567,58.37821579,0.563803971,87.55334473,88.69694519,1.127607942,98.9129715,101.4860687,1.691411972,107.7670517,112.3414536,2.255215883,116.5225983,123.6700974,2.819019794,117.1672516,127.4596558,3.382823944,118.8398972,132.848999,3.946627617,123.012886,141.3104858,4.510431767,118.2377396,141.3956451,5.074235439,112.8056412,141.3956451,5.638039589
189.9215698,25,187.2546539,200.7869415,24.17819786,5.333729744,0.518612146,109.4301758,5.053026676,144.0844727,144.2743683,0.472689509,162.5922546,163.3518372,0.945379019,166.3888702,168.0979309,1.418068528,175.4264832,178.464798,1.890758038,182.4474487,187.1948242,2.363447428,182.5584869,189.3947144,2.836137056,183.0657806,192.370636,3.308826447,189.323822,201.4771118,3.781516075,186.0956116,201.4771118,4.254205227,182.4875946,201.4771118,4.726894856
103.939949,25,112.3153458,128.7585144,32.52813721,4.880340099,0.448798954,60.73046112,19.24239922,76.31218719,76.5676651,0.432508886,97.49803925,98.51994324,0.865017772,106.3391266,108.6384048,1.297526717,107.7726746,111.8602829,1.730035543,107.2478638,113.6347504,2.162544489,110.6029663,119.8000793,2.595053434,115.7180939,128.2363892,3.027562141,112.9283981,129.2788239,3.460071087,108.5853195,129.2788239,3.892579794,103.7312851,129.2788239,4.325088978
69.6348877,25,76.19661713,93.59827423,30.54443169,5.82063055,0.498665512,42.78399658,17.01769829,7.157841682,7.397737026,0.515839994,28.51073647,29.47031784,1.031679988,51.16946411,53.32852173,1.547519922,57.68668365,61.52500916,2.063359976,67.29379272,73.29117584,2.579199791,68.64431,77.2805481,3.095039845,75.95617676,87.71105194,3.61087966,79.19603729,94.54934692,4.126719952,75.11782074,94.54934692,4.642559528,70.55980682,94.54934692,5.158399582
156.5675964,25,155.8400421,173.5984039,29.9744854,5.474253178,0.518612146,104.2230377,11.39387035,148.9868469,149.2222595,0.485143065,148.2805786,149.2222595,0.970286131,149.8686676,151.987442,1.455429196,153.5639801,157.3306885,1.940572262,152.6279297,158.5134125,2.425715208,154.3776093,162.8526917,2.910858393,155.9295807,167.4651184,3.396001339,158.9481964,174.0150146,3.881144524,154.9460754,174.0150146,4.366287231,150.473114,174.0150146,4.851430416
127.8594513,25,124.2243271,143.8191681,35.0341835,5.737150669,0.488692194,79.82985687,6.42502737,115.8256836,116.1008377,0.508441746,118.0882111,119.1888428,1.016883492,117.6713409,120.1477585,1.525325298,117.8110809,122.2136078,2.033766985,121.1684036,128.047348,2.542208672,123.1540985,133.0597839,3.050650597,123.3319931,136.8147278,3.559092045,126.8584366,144.4685364,4.06753397,122.1807556,144.4685364,4.575975418,116.9527512,144.4685364,5.084417343
